,price,mid,std,lower,upper,bollinger,buy_sig,sell_sig
2010-11-10 16:00:00,622.88,612.94349999999963,18.140165749561454,594.80333425043818,631.08366574956108,0.54776235990239419,,
2010-11-11 16:00:00,617.19000000000005,616.75649999999973,6.4626695437760482,610.29383045622365,623.21916954377582,0.067077543894815003,,
2010-11-12 16:00:00,603.28999999999996,616.84849999999972,6.2426557059994128,610.60584429400035,623.09115570599909,-2.1719121858617889,1.0,
2010-11-15 16:00:00,595.47000000000003,615.73649999999975,7.8539680048682454,607.88253199513156,623.59046800486794,-2.5804154011625244,,
2010-11-16 16:00:00,583.72000000000003,614.53099999999972,10.526883829431343,604.00411617056841,625.05788382943103,-2.9268870540641361,,
2010-11-17 16:00:00,583.54999999999995,613.30949999999962,12.550017603278988,600.75948239672061,625.85951760327862,-2.3712715743302457,,
2010-11-18 16:00:00,596.55999999999995,612.53799999999967,13.097722421555279,599.44027757844435,625.63572242155499,-1.2199067506350794,,
2010-11-19 16:00:00,590.83000000000004,611.45299999999963,13.968289312450828,597.48471068754884,625.42128931245043,-1.4764155823732112,,
2010-11-22 16:00:00,591.22000000000003,610.18899999999962,14.616316009335483,595.57268399066413,624.80531600933512,-1.2977962427662375,,
2010-11-23 16:00:00,583.00999999999999,608.40949999999953,15.667125983392094,592.74237401660741,624.07662598339164,-1.6211971504489224,,
2010-11-24 16:00:00,594.97000000000003,607.33449999999959,15.821793588876977,591.51270641112262,623.15629358887657,-0.78148535629310989,,
2010-11-26 16:00:00,590.0,605.90549999999962,16.041782114890772,589.86371788510883,621.94728211489041,-0.9915045526790538,,
2010-11-29 16:00:00,582.11000000000001,604.32599999999957,16.772489819266184,587.55351018073338,621.09848981926575,-1.3245499171196713,1.0,
2010-11-30 16:00:00,555.71000000000004,601.36149999999964,19.760177730674229,581.60132226932546,621.12167773067381,-2.3102778032777311,,
2010-12-01 16:00:00,564.35000000000002,598.79899999999964,21.094544043936217,577.70445595606338,619.89354404393589,-1.6330763029648054,,
2010-12-02 16:00:00,571.82000000000005,596.38099999999963,21.285528540858362,575.09547145914132,617.66652854085794,-1.1538825523103093,,
2010-12-03 16:00:00,573.0,593.81749999999954,20.832470827774014,572.9850291722255,614.64997082777359,-0.99928137051537291,,
2010-12-06 16:00:00,578.36000000000001,591.48149999999964,19.732817248922814,571.74868275107679,611.2143172489225,-0.66495826898290011,,
2010-12-07 16:00:00,587.13999999999999,589.49999999999955,17.908158975597324,571.59184102440224,607.40815897559685,-0.13178350735077957,,
2010-12-08 16:00:00,590.53999999999996,587.78599999999949,15.874780197418666,571.91121980258083,603.66078019741815,0.17348271697319567,,
2010-12-09 16:00:00,591.5,586.21699999999953,13.613333286098667,572.60366671390091,599.83033328609815,0.38807541760512365,,
2010-12-10 16:00:00,592.21000000000004,584.96799999999951,11.622399697887818,573.34560030211173,596.59039969788728,0.62310711972129518,,
2010-12-13 16:00:00,594.62,584.53449999999953,11.050673461289447,573.4838265387101,595.58517346128895,0.9126593085326451,,
2010-12-14 16:00:00,594.90999999999997,584.50649999999951,11.022179684644311,573.48432031535515,595.52867968464386,0.94386957005375538,,
2010-12-15 16:00:00,590.29999999999995,584.83549999999946,11.095427448446262,573.74007255155323,595.93092744844569,0.49250017859976314,,
2010-12-16 16:00:00,591.71000000000004,585.24349999999959,11.195249591749702,574.04825040824983,596.43874959174934,0.5776110614600245,,
2010-12-17 16:00:00,590.79999999999995,584.95549999999957,10.960434334003018,573.99506566599655,595.9159343340026,0.53323616764608872,,
2010-12-20 16:00:00,595.05999999999995,585.16699999999958,11.119418339600625,574.04758166039892,596.28641833960023,0.88970481169572546,,
2010-12-21 16:00:00,603.07000000000005,585.75949999999955,11.756398694482613,574.00310130551691,597.51589869448219,1.4724322005279118,,1.0
2010-12-22 16:00:00,605.49000000000001,586.88349999999957,12.52893630762769,574.35456369237193,599.41243630762722,1.4850821764232842,,
2010-12-23 16:00:00,604.23000000000002,587.34649999999954,13.00553091858578,574.34096908141373,600.35203091858534,1.2981784523592821,,
2010-12-27 16:00:00,602.38,587.96549999999957,13.426279601884032,574.5392203981155,601.39177960188363,1.0736034424590508,,
2010-12-28 16:00:00,598.91999999999996,588.80599999999947,13.565862884096596,575.24013711590283,602.37186288409612,0.745547856882531,,
2010-12-29 16:00:00,601.0,591.07049999999947,11.349494064804333,579.72100593519508,602.41999406480386,0.8748848136581423,,
2010-12-30 16:00:00,598.86000000000001,592.79599999999948,9.5546998080380234,583.2413001919615,602.35069980803746,0.63466148825514213,,
